序号,SSR,最高等级/怪物等级,星级,最高星级,进化所需,可突破次数,名称,性别,职业,阵营,特殊类型,攻击范围,攻击类型,材质,默认视野,AI编号,是否Boss,是否大型,1级血量,1级物攻,1级魔攻,1级物防,1级魔防,1级速度,升级血量,升级物攻,升级魔攻,升级物防,升级魔防,升级速度,暴率,暴击抗性,命中,闪避,反击,反击次数,反击抗性,格挡,格挡抗性,伤害浮动范围,基础仇恨,稀有,占几个格子,可行动次数,每次行动衰减,移动范围,可移动高度,可攻击高度,可否斜向移动,穿越其他人,被其他人穿越,飞行,普攻技能,被动技能,防御技能,怒气技能1,怒气技能2,角色怒气上限,卡牌出场特效,卡面特效,升级类别,唯一编号,转换成碎片数,类型(0玩家卡牌；1普通小怪；2普通BOSS；3需要显示大血条的巨型BOSS）,宗属国,模型缩放,普攻寻路,必杀寻路,,效果命中,效果抵抗,暴击伤害,物理穿透,魔法穿透,可转职业,星石类型,选择类型,血条系数,弓手动作,反击技能
id,SSR,Level,Star,StarMax,StarUP,Breakthrough,Name,Sex,Career,Camp,Specialtype,AttackDist,AttackType,Material,Sight,Strategyid,BossEnemy,BigEnemy,HP_Lev1,Atk_Lev1,Matk_Lev1,Def_Lev1,Mdef_Lev1,Spd_lev1,HP_Levup,Atk_Levup,MAtk_Levup,Def_Levup,Mdef_Levup,Spd_Levup,CriPer,CriAnti,Hit,Dodge,Counter,CounterNo,CounterAnti,Parry,ParryAnti,DamageMinMax,Hate,Rare,Bulk,SpeedTime,SpeedDown,Move,MoveHeight,AttackHeight,MoveCross,Ghost,BeGhost,Fly,NormalSkill,PassiveSkill,DefendSkill,SuperSkill1,SuperSkill2,SuperSkill_MaxPoint,AppearEffect,CardEffect,LevelupType,UniqueID,fragment,Type,Nation,Zoom,AttackAI,SPAttackAI,,EffectHit,EffectMiss,CriDmg,AtkPenP,MatkPenP,CareerChange,StarStoneType,SelectType,HpBarUnit,ArcherATK,CounterSkill
int,int,int,int,int,array,int,int,int,int,int,array,int,int,array,int,int,int,int,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,array,array,array,array,array,array,array,int,int,int,int,int,int,float,int,int,,int,int,int,int,int,array,array,int,int,int,array
101112,0,6,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,0,0,260,170,0,106,106,6,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101121,0,6,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,0,0,260,170,0,106,106,6,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101122,0,6,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,337,163,0,106,106,6,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101131,0,6,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,0,0,208,136,0,106,106,6,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101132,0,6,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,269,163,0,106,106,6,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101133,0,8,5,5,0;0,0,2800,3,11,21,0,1,1,0,100,1,1,0,457,135,0,160,133,8,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,3,0,0.7,0,0,,0,50,150,0,0,0,0,0,3,0,0
101134,0,6,5,5,0;0,0,2200,3,14,21,0,10,2,0,100,1,0,0,260,0,106,106,153,6,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,0,1,99,0,0,0,0,2010009,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101141,0,6,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,337,163,0,106,106,6,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101142,0,6,5,5,0;0,0,6010,3,11,21,0,1,3,0,100,1,0,0,293,133,0,113,94,6,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101143,0,6,5,5,0;0,0,2200,3,14,21,0,2,2,0,100,1,0,0,260,0,178,106,153,6,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,99,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101151,0,6,5,5,0;0,0,61,3,12,21,0,1,3,0,100,1,0,0,156,136,0,84,84,6,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101152,0,8,5,5,0;0,0,61,2,12,21,0,1,3,0,100,1122,1,0,1134,194,0,96,96,8,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010001;2011105;2010011,2000001,0,0,0,0,0,0,1,1984,0,3,0,1,0,0,,0,50,150,0,0,0,0,0,3,0,0
101161,0,8,5,5,0;0,0,151,3,12,21,0,1,1,0,100,21,0,0,324,194,0,120,120,8,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,1,0,0,2010002,30106,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101162,0,8,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,419,186,0,120,120,8,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101171,0,8,5,5,0;0,0,151,3,12,21,0,1,3,0,100,21,0,0,324,194,0,120,120,8,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,1,0,0,2010002,30106,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101172,0,8,5,5,0;0,0,2100,3,11,21,0,1,1,0,100,1,0,0,457,169,0,160,133,8,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101173,0,8,5,5,0;0,0,2100,3,11,21,0,1,1,0,100,1,0,0,457,169,0,160,133,8,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101181,0,8,5,5,0;0,0,2001,3,11,21,0,1,1,0,100,1,0,0,914,169,0,160,133,8,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2011108,2011207,0,0,0,0,0,0,1,1984,0,3,0,1.5,0,0,,0,0,150,0,0,0,0,0,3,0,0
101182,0,9,5,5,0;0,0,2200,3,14,21,0,2,2,0,100,1,0,0,360,0,217,127,183,9,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101183,0,9,5,5,0;0,0,2100,3,11,21,0,1,2,0,100,1,0,0,508,181,0,169,141,9,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101184,0,9,5,5,0;0,0,6040,1,11,21,0,1,1,0,100,1,0,0,508,181,0,169,141,9,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101191,0,9,5,5,0;0,0,2001,3,11,21,0,1,1,0,100,1,0,0,508,181,0,169,141,9,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2011108,2011207,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101192,0,9,5,5,0;0,0,151,3,12,21,0,1,3,0,100,21,0,0,360,208,0,127,127,9,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,1,0,0,2010002,30106,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101193,0,9,5,5,0;0,0,2100,3,11,21,0,1,3,0,100,1,0,0,508,181,0,169,141,9,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101201,0,10,5,5,0;0,0,2002,3,15,21,0,10,3,0,100,1151,1,1,2511,135,135,196,196,10,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,3,1,100,0,1,1,0,0,0,0,2011115,2011106,0,0,0,0,0,0,1,1984,0,3,0,1.5,0,0,,0,50,150,0,0,0,0,0,3,0,0
101211,0,10,5,5,0;0,0,6062,1,14,21,0,2,2,0,100,1,0,0,395,0,232,134,194,10,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101212,0,10,5,5,0;0,0,6040,1,11,21,0,1,1,0,100,1,0,0,558,193,0,179,149,10,0,0,0,0,0,0,5,0,100,0,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101221,0,10,5,5,0;0,0,6063,2,15,21,0,2,2,0,100,1,0,0,465,193,221,164,164,10,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101222,0,10,5,5,0;0,0,6062,2,14,21,0,2,2,0,100,1,0,0,395,0,266,134,194,10,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101231,0,10,5,5,0;0,0,6063,1,15,21,0,2,2,0,100,1,0,0,465,193,221,164,164,10,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101232,0,10,5,5,0;0,0,6062,2,14,21,0,2,3,0,100,1,0,0,395,0,266,134,194,10,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101241,0,11,5,5,0;0,0,6063,2,15,21,0,2,2,0,100,1,0,0,507,205,205,173,173,11,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101242,0,11,5,5,0;0,0,6040,1,11,21,0,1,1,0,100,1,0,0,608,205,0,188,157,11,0,0,0,0,0,0,5,0,100,0,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101251,0,11,5,5,0;0,0,2102,2,12,21,0,1,1,0,100,1,0,0,431,236,0,141,141,11,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101252,0,11,5,5,0;0,0,2600,2,15,21,0,3,1,0,100,101253,0,0,760,82,82,173,173,11,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2011209,0,0,0,0,0,0,0,1,1984,0,3,0,1.5,0,0,,0,0,150,0,0,0,0,0,3,0,0
101253,0,12,5,5,0;0,0,2100,2,11,21,0,1,3,0,100,1,1,0,527,217,0,198,165,12,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,2010502,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,100,50,150,0,0,0,0,0,1,0,0
101261,0,11,5,5,0;0,0,6010,1,11,21,0,1,1,0,100,1,0,0,608,205,0,188,157,11,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101262,0,11,5,5,0;0,0,2200,1,14,21,0,2,2,0,100,1,0,0,431,0,196,141,204,11,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101271,0,11,5,5,0;0,0,6011,1,12,21,0,1,1,0,100,1,0,0,431,236,0,141,141,11,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101272,0,11,5,5,0;0,0,2200,1,14,21,0,2,2,0,100,1,0,0,431,0,246,141,204,11,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101281,0,11,5,5,0;0,0,6011,1,12,21,0,2,2,0,100,1,0,0,431,236,0,141,141,11,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101282,0,11,5,5,0;0,0,2200,1,14,21,0,1,1,0,100,1,0,0,431,0,246,141,204,11,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101291,0,11,5,5,0;0,0,6011,1,12,21,0,2,2,0,100,1,0,0,431,236,0,141,141,11,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101292,0,11,5,5,0;0,0,2200,1,14,21,0,1,1,0,100,1,0,0,431,0,246,141,204,11,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101301,0,13,5,5,0;0,0,3600,3,11,21,0,1,1,0,100,1,1,1,5012,334,0,252,210,13,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,2,1,100,2,1,1,0,0,0,0,2011120,2011104,0,0,0,0,0,0,1,1984,0,3,0,1.3,0,0,,0,50,150,0,0,0,0,0,3,0,0
101302,0,8,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,209,186,0,120,120,8,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,0.7,0,0,,0,0,150,0,0,0,0,0,1,0,0
101303,0,12,5,5,0;0,0,5007,3,11,21,0,3,1,0,100,1,0,0,3,217,0,198,165,12,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,0,100,1,1,1,0,0,0,0,2010008,2000002,0,0,0,0,0,0,1,1984,0,4,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101304,0,12,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,302,239,0,149,149,12,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101305,0,13,5,5,0;0,0,6062,2,14,21,0,2,2,0,100,1,0,0,507,0,221,126,182,13,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,0,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101306,0,13,5,5,0;0,0,6042,3,12,21,0,1,1,0,100,1,0,0,507,212,0,126,126,13,0,0,0,0,0,0,20,0,90,0,35,1,0,0,0,0,0,0,1,1,100,0,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101311,0,13,5,5,0;0,0,3600,3,11,21,0,1,1,0,100,1,1,0,2864,277,0,252,210,13,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,3,0,1,0,0,,0,50,150,0,0,0,0,0,3,0,0
101312,0,13,5,5,0;0,0,6011,3,12,21,0,1,1,0,100,1,0,0,507,319,0,158,158,13,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101313,0,14,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,716,325,0,167,167,14,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101314,0,13,5,5,0;0,0,6042,3,12,21,0,1,1,0,100,1,0,0,405,319,0,126,126,13,0,0,0,0,0,0,20,0,90,0,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101321,0,14,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,716,325,0,167,167,14,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101322,0,14,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,716,325,0,167,167,14,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101323,0,14,5,5,0;0,0,6010,3,11,21,0,1,1,0,100,1,0,0,781,295,0,223,186,14,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101324,0,15,5,5,0;0,0,301,2,11,21,0,1,1,0,100,1,0,0,1023,289,0,309,198,15,0,0,0,0,0,0,5,0,100,0,50,2,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010520,2011119,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101331,0,14,5,5,0;0,0,6011,3,12,21,0,1,1,0,100,1,0,0,553,339,0,167,167,14,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101332,0,14,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,716,325,0,167,167,14,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101333,0,14,5,5,0;0,0,6010,3,11,21,0,1,1,0,100,1,0,0,781,295,0,223,186,14,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101334,0,15,5,5,0;0,0,121,2,15,21,0,20,0,0,100,101253,0,0,2178,263,263,218,218,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,2011202,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101341,0,14,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,716,325,0,167,167,14,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101342,0,14,5,5,0;0,0,6011,3,12,21,0,1,1,0,100,1,0,0,553,339,0,167,167,14,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101343,0,14,5,5,0;0,0,6010,3,11,21,0,1,1,0,100,1,0,0,781,295,0,223,186,14,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101351,0,15,5,5,0;0,0,2009,3,15,21,0,1,3,0,100,1241,1,1,3555,378,315,261,261,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,3,1,100,2,1,1,0,0,0,0,2010001;2011111;2011112,2011110,0,0,0,0,0,0,1,1984,0,3,0,1,0,0,,0,50,150,0,0,0,0,0,3,0,0
101361,0,15,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,782,289,0,178,178,15,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101362,0,15,5,5,0;0,0,3400,3,14,21,0,2,2,0,100,1,0,0,604,0,316,178,257,15,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101371,0,15,5,5,0;0,0,3400,3,14,21,0,2,2,0,100,1,0,0,604,0,316,178,257,15,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101372,0,15,5,5,0;0,0,3600,3,11,21,0,1,1,0,100,1,0,0,1023,289,0,261,217,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101381,0,15,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,782,289,0,178,178,15,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101382,0,15,5,5,0;0,0,3600,3,11,21,0,1,1,0,100,1,0,0,1023,289,0,261,217,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101391,0,15,5,5,0;0,0,2100,3,11,21,0,1,1,0,100,1,0,0,853,263,0,238,198,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101392,0,15,5,5,0;0,0,2600,3,15,21,0,2,2,0,100,1,0,0,711,263,263,218,218,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
101401,0,15,5,5,0;0,0,2002,3,16,21,0,10,3,0,100,1,1,1,711,263,263,218,218,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,2,1,100,0,1,99,0,0,0,0,2011115,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
